CMS Unit ID,AAT BroaderTerm,Broader Term - URIs,Primary Unit Identifier,Title
11209573,fasteners,http://vocab.getty.edu/aat/300036363,317.52.1,Cut nail
11209514,fasteners,http://vocab.getty.edu/aat/300036363,317.54.12,Bolt (fastener)
11209544,fasteners,http://vocab.getty.edu/aat/300036363,317.62.4,Cut nail
11209636,fasteners,http://vocab.getty.edu/aat/300036363,317.81.10,Cut nail
11209635,fasteners,http://vocab.getty.edu/aat/300036363,317.81.12,Cut nail
11209647,fasteners,http://vocab.getty.edu/aat/300036363,317.83.5,Cut nail
11209648,fasteners,http://vocab.getty.edu/aat/300036363,317.83.6,Cut nail
11209545,fasteners,http://vocab.getty.edu/aat/300036363,317.84.15,Cut nail
11209546,fasteners,http://vocab.getty.edu/aat/300036363,317.84.16,Cut nail
11209547,fasteners,http://vocab.getty.edu/aat/300036363,317.84.17,Cut nail
11209548,fasteners,http://vocab.getty.edu/aat/300036363,317.86.15,Cut nail
11209637,fasteners,http://vocab.getty.edu/aat/300036363,317.86.19,Cut nail
11209649,fasteners,http://vocab.getty.edu/aat/300036363,317.90.2,Common nail
11209650,fasteners,http://vocab.getty.edu/aat/300036363,317.90.3,Common nail
11209651,fasteners,http://vocab.getty.edu/aat/300036363,317.90.4,Cut nail
11209520,fasteners,http://vocab.getty.edu/aat/300036363,317.92.25,Cut nail
11209487,fasteners,http://vocab.getty.edu/aat/300036363,317.92.26,Spike (straight fastener)
11209575,fasteners,http://vocab.getty.edu/aat/300036363,317.93.4,Cut nail
11209664,fasteners,http://vocab.getty.edu/aat/300036363,317.93.5,Bolt (fastener)
11209577,fasteners,http://vocab.getty.edu/aat/300036363,317.96.1,Cut nail
11209578,fasteners,http://vocab.getty.edu/aat/300036363,317.97.4,Cut nail
11209579,fasteners,http://vocab.getty.edu/aat/300036363,317.98.17,Cut nail
11209521,fasteners,http://vocab.getty.edu/aat/300036363,317.99.10,Cut nail
11209581,fasteners,http://vocab.getty.edu/aat/300036363,317.100.9,Cut nail
11209580,fasteners,http://vocab.getty.edu/aat/300036363,317.101.6,Cut nail
11209582,fasteners,http://vocab.getty.edu/aat/300036363,317.103.5,Cut nail
11209583,fasteners,http://vocab.getty.edu/aat/300036363,317.104.10,Cut nail
11209584,fasteners,http://vocab.getty.edu/aat/300036363,317.105.8,Cut nail
11209665,fasteners,http://vocab.getty.edu/aat/300036363,317.105.10,Bolt (fastener)
11209666,fasteners,http://vocab.getty.edu/aat/300036363,317.105.11,Bolt (fastener)
11209585,fasteners,http://vocab.getty.edu/aat/300036363,317.106.7,Cut nail
11209549,fasteners,http://vocab.getty.edu/aat/300036363,317.106.8,Cut nail
11209586,fasteners,http://vocab.getty.edu/aat/300036363,317.107.13,Cut nail
11209652,fasteners,http://vocab.getty.edu/aat/300036363,317.107.14,Dog nail
11209588,fasteners,http://vocab.getty.edu/aat/300036363,317.109.4,Cut nail
11209667,fasteners,http://vocab.getty.edu/aat/300036363,317.109.5,Bolt (fastener)
11209500,fasteners,http://vocab.getty.edu/aat/300036363,317.109.6,Spike (straight fastener)
11209587,fasteners,http://vocab.getty.edu/aat/300036363,317.110.7,Cut nail
11209589,fasteners,http://vocab.getty.edu/aat/300036363,317.111.5,Cut nail
11209590,fasteners,http://vocab.getty.edu/aat/300036363,317.112.2,Cut nail
11209488,fasteners,http://vocab.getty.edu/aat/300036363,317.112.3,Cut nail
11209539,fasteners,http://vocab.getty.edu/aat/300036363,317.112.3,Cut nail
11209591,fasteners,http://vocab.getty.edu/aat/300036363,317.113.9,Cut nail
11209593,fasteners,http://vocab.getty.edu/aat/300036363,317.115.10,Cut nail
11209592,fasteners,http://vocab.getty.edu/aat/300036363,317.116.8,Cut nail
11209489,fasteners,http://vocab.getty.edu/aat/300036363,317.116.9,Spike (straight fastener)
11209653,fasteners,http://vocab.getty.edu/aat/300036363,317.116.10,Cut nail
11209594,fasteners,http://vocab.getty.edu/aat/300036363,317.117.9,Cut nail
11209654,fasteners,http://vocab.getty.edu/aat/300036363,317.117.12,Common nail
11209595,fasteners,http://vocab.getty.edu/aat/300036363,317.118.2,Cut nail
11209596,fasteners,http://vocab.getty.edu/aat/300036363,317.119.12,Cut nail
11209656,fasteners,http://vocab.getty.edu/aat/300036363,317.119.14,Cut nail
11209597,fasteners,http://vocab.getty.edu/aat/300036363,317.120.11,Cut nail
11209512,fasteners,http://vocab.getty.edu/aat/300036363,317.120.12,Nail (fastener)
11209598,fasteners,http://vocab.getty.edu/aat/300036363,317.121.3,Cut nail
11209599,fasteners,http://vocab.getty.edu/aat/300036363,317.122.9,Cut nail
11209600,fasteners,http://vocab.getty.edu/aat/300036363,317.124.7,Cut nail
11209601,fasteners,http://vocab.getty.edu/aat/300036363,317.124.11,Cut nail
11209602,fasteners,http://vocab.getty.edu/aat/300036363,317.126.5,Cut nail
11209603,fasteners,http://vocab.getty.edu/aat/300036363,317.127.9,Cut nail
11209604,fasteners,http://vocab.getty.edu/aat/300036363,317.128.16,Cut nail
11209605,fasteners,http://vocab.getty.edu/aat/300036363,317.129.5,Cut nail
11209638,fasteners,http://vocab.getty.edu/aat/300036363,317.130.12,Common nail
11209668,fasteners,http://vocab.getty.edu/aat/300036363,317.130.13,Bolt (fastener)
11209490,fasteners,http://vocab.getty.edu/aat/300036363,317.130.14,Bolt (fastener)
11209491,fasteners,http://vocab.getty.edu/aat/300036363,317.130.15,Spike (straight fastener)
11209550,fasteners,http://vocab.getty.edu/aat/300036363,317.140.16,Common nail
11209551,fasteners,http://vocab.getty.edu/aat/300036363,317.144.3,Cut nail
11209669,fasteners,http://vocab.getty.edu/aat/300036363,317.151.14,Screw
11209639,fasteners,http://vocab.getty.edu/aat/300036363,317.156.17,Nail (fastener)
11209640,fasteners,http://vocab.getty.edu/aat/300036363,317.161.17,Common nail
11209552,fasteners,http://vocab.getty.edu/aat/300036363,317.161.18,Cut nail
11209641,fasteners,http://vocab.getty.edu/aat/300036363,317.162.2,Cut nail
11209553,fasteners,http://vocab.getty.edu/aat/300036363,317.164.10,Common nail
11209554,fasteners,http://vocab.getty.edu/aat/300036363,317.164.11,Screw
11209555,fasteners,http://vocab.getty.edu/aat/300036363,317.166.5,Common nail
11209658,fasteners,http://vocab.getty.edu/aat/300036363,317.171.3,Common nail
11209670,fasteners,http://vocab.getty.edu/aat/300036363,317.173.48,Bolt (fastener)
11209657,fasteners,http://vocab.getty.edu/aat/300036363,317.173.48,Common nail
11209522,fasteners,http://vocab.getty.edu/aat/300036363,317.174.36,Cut nail
11209671,fasteners,http://vocab.getty.edu/aat/300036363,317.174.38,Bolt (fastener)
11209523,fasteners,http://vocab.getty.edu/aat/300036363,317.175.11,Cut nail
11209524,fasteners,http://vocab.getty.edu/aat/300036363,317.177.8,Cut nail
11209525,fasteners,http://vocab.getty.edu/aat/300036363,317.178.17,Cut nail
11209556,fasteners,http://vocab.getty.edu/aat/300036363,317.179.7,Cut nail
11209513,fasteners,http://vocab.getty.edu/aat/300036363,317.179.8,Bolt (fastener)
11209655,fasteners,http://vocab.getty.edu/aat/300036363,317.181.3,Common nail
11209557,fasteners,http://vocab.getty.edu/aat/300036363,317.182.9.A,Common nail
11209606,fasteners,http://vocab.getty.edu/aat/300036363,317.185.12,Cut nail
11209672,fasteners,http://vocab.getty.edu/aat/300036363,317.185.13,Bolt (fastener)
11209673,fasteners,http://vocab.getty.edu/aat/300036363,317.189.13,Screw
11209659,fasteners,http://vocab.getty.edu/aat/300036363,317.189.14,Cut nail
11209607,fasteners,http://vocab.getty.edu/aat/300036363,317.190.8,Cut nail
11209660,fasteners,http://vocab.getty.edu/aat/300036363,317.194.5,Cut nail
11209661,fasteners,http://vocab.getty.edu/aat/300036363,317.202.1,Cut nail
11209642,fasteners,http://vocab.getty.edu/aat/300036363,317.202.2,Nail (fastener)
11209558,fasteners,http://vocab.getty.edu/aat/300036363,317.202.8,Common nail
11209492,fasteners,http://vocab.getty.edu/aat/300036363,317.205.16,Spike (straight fastener)
11209674,fasteners,http://vocab.getty.edu/aat/300036363,317.206.18,Bolt (fastener)
11209675,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.207.44,Fragment (object portion)
11209559,fasteners,http://vocab.getty.edu/aat/300036363,317.207.46,Common nail
11209643,fasteners,http://vocab.getty.edu/aat/300036363,317.208.36,Common nail
11209509,fasteners,http://vocab.getty.edu/aat/300036363,317.208.37,Spike (straight fastener)
11209501,fasteners,http://vocab.getty.edu/aat/300036363,317.208.38,Spike (straight fastener)
11209560,fasteners,http://vocab.getty.edu/aat/300036363,317.209.45,Cut nail
11209644,fasteners,http://vocab.getty.edu/aat/300036363,317.209.46,Double-headed nail
11209561,fasteners,http://vocab.getty.edu/aat/300036363,317.212.15,Buckle (strap accessory)
11209502,fasteners,http://vocab.getty.edu/aat/300036363,317.212.53,Spike (straight fastener)
11209493,fasteners,http://vocab.getty.edu/aat/300036363,317.212.54,Spike (straight fastener)
11209494,fasteners,http://vocab.getty.edu/aat/300036363,317.214.36,Spike (straight fastener)
11209562,fasteners,http://vocab.getty.edu/aat/300036363,317.214.41,Hook (fastener)
11209495,fasteners,http://vocab.getty.edu/aat/300036363,317.215.27,Spike (straight fastener)
11209563,fasteners,http://vocab.getty.edu/aat/300036363,317.216.10,Common nail
11209564,fasteners,http://vocab.getty.edu/aat/300036363,317.217.17,Common nail
11209677,fasteners,http://vocab.getty.edu/aat/300036363,317.221.41,Screw
11209565,fasteners,http://vocab.getty.edu/aat/300036363,317.221.42,Screw
11209496,fasteners,http://vocab.getty.edu/aat/300036363,317.222.26,Spike (straight fastener)
11209497,fasteners,http://vocab.getty.edu/aat/300036363,317.224.22,Spike (straight fastener)
11209508,fasteners,http://vocab.getty.edu/aat/300036363,317.224.23,Spike (straight fastener)
11209678,fasteners,http://vocab.getty.edu/aat/300036363,317.224.24,Bolt (fastener)
11209498,fasteners,http://vocab.getty.edu/aat/300036363,317.226.6,Bolt (fastener)
11209566,fasteners,http://vocab.getty.edu/aat/300036363,317.230.8,Cut nail
11209679,fasteners,http://vocab.getty.edu/aat/300036363,317.233.38,Screw
11209499,fasteners,http://vocab.getty.edu/aat/300036363,317.235.46,Spike (straight fastener)
11209680,fasteners,http://vocab.getty.edu/aat/300036363,317.235.49,Bolt (fastener)
11209503,fasteners,http://vocab.getty.edu/aat/300036363,317.236.53,Spike (straight fastener)
11209645,fasteners,http://vocab.getty.edu/aat/300036363,317.237.19,Double-headed nail
11209504,fasteners,http://vocab.getty.edu/aat/300036363,317.238.36,Spike (straight fastener)
11209608,fasteners,http://vocab.getty.edu/aat/300036363,317.240.16,Cut nail
11209609,fasteners,http://vocab.getty.edu/aat/300036363,317.241.110,Cut nail
11209610,fasteners,http://vocab.getty.edu/aat/300036363,317.242.6,Cut nail
11209611,fasteners,http://vocab.getty.edu/aat/300036363,317.243.27,Cut nail
11209612,fasteners,http://vocab.getty.edu/aat/300036363,317.244.15,Cut nail
11209613,fasteners,http://vocab.getty.edu/aat/300036363,317.245.5,Cut nail
11209614,fasteners,http://vocab.getty.edu/aat/300036363,317.246.19,Cut nail
11209615,fasteners,http://vocab.getty.edu/aat/300036363,317.247.13,Cut nail
11209616,fasteners,http://vocab.getty.edu/aat/300036363,317.248.9,Cut nail
11209662,fasteners,http://vocab.getty.edu/aat/300036363,317.248.11,Cut nail
11209617,fasteners,http://vocab.getty.edu/aat/300036363,317.249.22,Cut nail
11209618,fasteners,http://vocab.getty.edu/aat/300036363,317.250.7,Cut nail
11209621,fasteners,http://vocab.getty.edu/aat/300036363,317.250.8,Cut nail
11209619,fasteners,http://vocab.getty.edu/aat/300036363,317.252.4,Cut nail
11209620,fasteners,http://vocab.getty.edu/aat/300036363,317.254.49,Cut nail
11209622,fasteners,http://vocab.getty.edu/aat/300036363,317.257.61,Cut nail
11209624,fasteners,http://vocab.getty.edu/aat/300036363,317.258.50,Cut nail
11209625,fasteners,http://vocab.getty.edu/aat/300036363,317.259.27,Cut nail
11209505,fasteners,http://vocab.getty.edu/aat/300036363,317.259.31,Spike (straight fastener)
11209626,fasteners,http://vocab.getty.edu/aat/300036363,317.260.85,Cut nail
11209627,fasteners,http://vocab.getty.edu/aat/300036363,317.261.2,Cut nail
11209628,fasteners,http://vocab.getty.edu/aat/300036363,317.263.33,Cut nail
11209629,fasteners,http://vocab.getty.edu/aat/300036363,317.264.13,Cut nail
11209630,fasteners,http://vocab.getty.edu/aat/300036363,317.275.10,Cut nail
11209506,fasteners,http://vocab.getty.edu/aat/300036363,317.278.12,Spike (straight fastener)
11209631,fasteners,http://vocab.getty.edu/aat/300036363,317.307.3,Cut nail
11209632,fasteners,http://vocab.getty.edu/aat/300036363,317.309.2,Cut nail
11209633,fasteners,http://vocab.getty.edu/aat/300036363,317.314.7,Cut nail
11209634,fasteners,http://vocab.getty.edu/aat/300036363,317.314.7,Common nail
11209526,fasteners,http://vocab.getty.edu/aat/300036363,317.317.5,Common nail
11209527,fasteners,http://vocab.getty.edu/aat/300036363,317.321.5,Cut nail
11209528,fasteners,http://vocab.getty.edu/aat/300036363,317.322.8,Cut nail
11209529,fasteners,http://vocab.getty.edu/aat/300036363,317.327.8,Cut nail
11209530,fasteners,http://vocab.getty.edu/aat/300036363,317.328.9,Cut nail
11209531,fasteners,http://vocab.getty.edu/aat/300036363,317.329.7,Cut nail
11209532,fasteners,http://vocab.getty.edu/aat/300036363,317.330.52,Cut nail
11209663,fasteners,http://vocab.getty.edu/aat/300036363,317.330.54,Cut nail
11209536,fasteners,http://vocab.getty.edu/aat/300036363,317.351.2,Cut nail
11209533,fasteners,http://vocab.getty.edu/aat/300036363,317.357.7,Cut nail
11209534,fasteners,http://vocab.getty.edu/aat/300036363,317.383.16,Cut nail
11209535,fasteners,http://vocab.getty.edu/aat/300036363,317.388.2,Cut nail
11209537,fasteners,http://vocab.getty.edu/aat/300036363,317.389.17,Cut nail
11209538,fasteners,http://vocab.getty.edu/aat/300036363,317.390.13,Cut nail
11209507,fasteners,http://vocab.getty.edu/aat/300036363,317.392.10,Spike (straight fastener)
11209571,fasteners,http://vocab.getty.edu/aat/300036363,317.49A.8,Cut nail
11209574,fasteners,http://vocab.getty.edu/aat/300036363,317.52B.6,Cut nail
11209567,fasteners,http://vocab.getty.edu/aat/300036363,317.6A.4,Double-headed nail
11209576,fasteners,http://vocab.getty.edu/aat/300036363,317.95A.8,Cut nail
11209819,fasteners,http://vocab.getty.edu/aat/300036363,317,Cut nail
11209883,fasteners,http://vocab.getty.edu/aat/300036363,317,Cut nail
11209892,fasteners,http://vocab.getty.edu/aat/300036363,317,Nail (fastener)
11209687,fasteners,http://vocab.getty.edu/aat/300036363,317.1.5,Cut nail
11209688,fasteners,http://vocab.getty.edu/aat/300036363,317.2.8,Cut nail
11209689,fasteners,http://vocab.getty.edu/aat/300036363,317.3.4,Cut nail
11209690,fasteners,http://vocab.getty.edu/aat/300036363,317.5.5,Nail (fastener)
11209691,fasteners,http://vocab.getty.edu/aat/300036363,317.7.2,Cut nail
11209692,fasteners,http://vocab.getty.edu/aat/300036363,317.8.7,Fastener
11209696,fasteners,http://vocab.getty.edu/aat/300036363,317.9.3,Cut nail
11209697,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.9.3,Fragment (object portion)
11209693,fasteners,http://vocab.getty.edu/aat/300036363,317.10.1,Cut nail
11209694,fasteners,http://vocab.getty.edu/aat/300036363,317.11.4,Cut nail
11209695,fasteners,http://vocab.getty.edu/aat/300036363,317.12.8,Cut nail
11209891,fasteners,http://vocab.getty.edu/aat/300036363,317.13.12,Nail (fastener)
11209884,fasteners,http://vocab.getty.edu/aat/300036363,317.15.9,Cut nail
11209888,fasteners,http://vocab.getty.edu/aat/300036363,317.16.9,Cut nail
11209698,fasteners,http://vocab.getty.edu/aat/300036363,317.17.11,Common nail
11209699,fasteners,http://vocab.getty.edu/aat/300036363,317.17.12,Cut nail
11209700,fasteners,http://vocab.getty.edu/aat/300036363,317.18.19,Cut nail
11209701,fasteners,http://vocab.getty.edu/aat/300036363,317.18.20,Common nail
11209702,fasteners,http://vocab.getty.edu/aat/300036363,317.19.2,Cut nail
11209703,fasteners,http://vocab.getty.edu/aat/300036363,317.20.18,Common nail
11209704,fasteners,http://vocab.getty.edu/aat/300036363,317.20.19,Cut nail
11209810,fasteners,http://vocab.getty.edu/aat/300036363,317.21.9,Cut nail
11209705,fasteners,http://vocab.getty.edu/aat/300036363,317.22.10,Cut nail
11209706,fasteners,http://vocab.getty.edu/aat/300036363,317.23.10,Cut nail
11209880,fasteners,http://vocab.getty.edu/aat/300036363,317.24.17,Cut nail
11209707,fasteners,http://vocab.getty.edu/aat/300036363,317.25.8,Cut nail
11209708,fasteners,http://vocab.getty.edu/aat/300036363,317.26.7,Cut nail
